INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
50302002	5	3	2	2	Gem3_1_4	1	Lam Tinh ThÕch (c¤p 3)	"Tinh ThÕch màu xanh lam, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#W#rcó th¬ ðªn #G LÕc Dß½ng(280, 322)#RCông Tßþng bäo thÕch Bành Hoài Ng÷c#Who£c#GLâu Lan(279, 198)#RCông Tßþng bäo thÕch Kh¡c Lý Mµc#WsØ døng#GBäo ThÕch Ðiêu Kh¡c Phù c¤p 3#Wtång thuµc tính Bäo ThÕch.#r#cff9900bäo thÕch này chï có th¬ ðiêu kh¡c 1 l¥n#r#WsØ døng 3 viên bäo thÕch ðã ðiêu kh¡c, và 1 viên#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p."	150000	1000	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Trí Tu®	4	2004	1
50302003	5	3	2	3	Gem3_1_5	1	H°ng Tinh ThÕch (c¤p 3)	"Bäo ThÕch màu ðö, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#W#rcó th¬ ðªn #G LÕc Dß½ng(280, 322)#RCông Tßþng bäo thÕch Bành Hoài Ng÷c#Who£c#GLâu Lan(279, 198)#RCông Tßþng bäo thÕch Kh¡c Lý Mµc#WsØ døng#GBäo ThÕch Ðiêu Kh¡c Phù c¤p 3#Wtång thuµc tính Bäo ThÕch.#r#cff9900bäo thÕch này chï có th¬ ðiêu kh¡c 1 l¥n#r#WsØ døng 3 viên bäo thÕch ðã ðiêu kh¡c, và 1 viên#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p."	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Trí Tu®	5	2004	1
50302004	5	3	2	4	Gem3_1_6	1	Løc Tinh ThÕch (c¤p 3)	"Tinh ThÕch màu xanh lá, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#W#rcó th¬ ðªn #G LÕc Dß½ng(280, 322)#RCông Tßþng bäo thÕch Bành Hoài Ng÷c#Who£c#GLâu Lan(279, 198)#RCông Tßþng bäo thÕch Kh¡c Lý Mµc#WsØ døng#GBäo ThÕch Ðiêu Kh¡c Phù c¤p 3#Wtång thuµc tính Bäo ThÕch.#r#cff9900bäo thÕch này chï có th¬ ðiêu kh¡c 1 l¥n#r#WsØ døng 3 viên bäo thÕch ðã ðiêu kh¡c, và 1 viên#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p."	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Trí Tu®	6	2004	1
50302005	5	3	2	5	Gem3_2_5	1	Thu¥n t¸nh hoàng tinh thÕch (c¤p 3)	"Thu¥n T¸nh Hoàng Tinh ThÕch, có th¬ khäm lên trang b¸ có tính t¤n công (Vû khí, Hµ Uy¬n, Gi¾i chï, Hµ phù, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GBäo ThÕch Trí Tu®#r#cff9900 bäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Wdùng 3 bäo thÕch loÕi này và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ luy®n thành 1 Bäo ThÕch th¡ng lþi cùng c¤p.#rÐªn #GThành Th¸ Bang Hµi#W làm #Gnhi®m vø Phát tri¬n#W, #Gnhi®m vø Th¸ T§p#W, #Gnhi®m vø Công trình#W, có th¬ nh§n ðßþc #GBäo ThÕch Dung Luy®n Phù#W."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Trí Tu®	14	2004	1
50302006	5	3	2	6	Gem3_2_9	1	Thu¥n t¸nh lam tinh thÕch (c¤p 3)	"Thu¥n T¸nh Lam Tinh ThÕch, có th¬ khäm lên trang b¸ có tính t¤n công (Vû khí, Hµ Uy¬n, Gi¾i chï, Hµ phù, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GBäo ThÕch Trí Tu®#r#cff9900 bäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Wdùng 3 bäo thÕch loÕi này và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ luy®n thành 1 Bäo ThÕch th¡ng lþi cùng c¤p.#rÐªn #GThành Th¸ Bang Hµi#W làm #Gnhi®m vø Phát tri¬n#W, #Gnhi®m vø Th¸ T§p#W, #Gnhi®m vø Công trình#W, có th¬ nh§n ðßþc #GBäo ThÕch Dung Luy®n Phù#W."	300000	2000	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Trí Tu®	15	2004	1
50302007	5	3	2	7	Gem3_2_13	1	Thu¥n t¸nh h°ng tinh thÕch (c¤p 3)	"Thu¥n T¸nh H°ng Tinh ThÕch, có th¬ khäm lên trang b¸ có tính t¤n công (Vû khí, Hµ Uy¬n, Gi¾i chï, Hµ phù, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GBäo ThÕch Trí Tu®#r#cff9900 bäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Wdùng 3 bäo thÕch loÕi này và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ luy®n thành 1 Bäo ThÕch th¡ng lþi cùng c¤p.#rÐªn #GThành Th¸ Bang Hµi#W làm #Gnhi®m vø Phát tri¬n#W, #Gnhi®m vø Th¸ T§p#W, #Gnhi®m vø Công trình#W, có th¬ nh§n ðßþc #GBäo ThÕch Dung Luy®n Phù#W."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Trí Tu®	16	2004	1
50302008	5	3	2	8	Gem3_2_6	1	Thu¥n t¸nh løc tinh thÕch (c¤p 3)	"Thu¥n T¸nh Løc Tinh ThÕch, có th¬ khäm lên trang b¸ có tính t¤n công (Vû khí, Hµ Uy¬n, Gi¾i chï, Hµ phù, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GBäo ThÕch Trí Tu®#r#cff9900 bäo thÕch ðã ðiêu kh¡c qua không th¬ ðiêu kh¡c lÕi.#r#Wdùng 3 bäo thÕch loÕi này và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ luy®n thành 1 Bäo ThÕch th¡ng lþi cùng c¤p.#rÐªn #GThành Th¸ Bang Hµi#W làm #Gnhi®m vø Phát tri¬n#W, #Gnhi®m vø Th¸ T§p#W, #Gnhi®m vø Công trình#W, có th¬ nh§n ðßþc #GBäo ThÕch Dung Luy®n Phù#W."	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Trí Tu®	17	2004	1
50302009	5	3	2	9	LiJinGem3_1_3	1	Hoàng Tinh ThÕch-Thông Bäo (C¤p 3)	"Tinh ThÕch màu vàng, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#W#rcó th¬ ðªn #G LÕc Dß½ng(280, 322)#RCông Tßþng bäo thÕch Bành Hoài Ng÷c#Who£c#GLâu Lan(279, 198)#RCông Tßþng bäo thÕch Kh¡c Lý Mµc#WsØ døng#GBäo ThÕch Ðiêu Kh¡c Phù c¤p 3#Wtång thuµc tính Bäo ThÕch.#r#cff9900bäo thÕch này chï có th¬ ðiêu kh¡c 1 l¥n#r#WsØ døng 3 viên bäo thÕch ðã ðiêu kh¡c, và 1 viên#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p.#r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	150000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Trí Tu®	3	2004	1
50302010	5	3	2	10	LiJinGem3_1_4	1	Lam Tinh ThÕch-Thông Bäo (C¤p 3)	"Tinh ThÕch màu xanh lam, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#W#rcó th¬ ðªn #G LÕc Dß½ng(280, 322)#RCông Tßþng bäo thÕch Bành Hoài Ng÷c#Who£c#GLâu Lan(279, 198)#RCông Tßþng bäo thÕch Kh¡c Lý Mµc#WsØ døng#GBäo ThÕch Ðiêu Kh¡c Phù c¤p 3#Wtång thuµc tính Bäo ThÕch.#r#cff9900bäo thÕch này chï có th¬ ðiêu kh¡c 1 l¥n#r#WsØ døng 3 viên bäo thÕch ðã ðiêu kh¡c, và 1 viên#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p.#r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	150000	1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Trí Tu®	4	2004	1
50302011	5	3	2	11	LiJinGem3_1_5	1	H°ng Tinh ThÕch-Thông Bäo (C¤p 3)	"Bäo ThÕch màu ðö, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#W#rcó th¬ ðªn #G LÕc Dß½ng(280, 322)#RCông Tßþng bäo thÕch Bành Hoài Ng÷c#Who£c#GLâu Lan(279, 198)#RCông Tßþng bäo thÕch Kh¡c Lý Mµc#WsØ døng#GBäo ThÕch Ðiêu Kh¡c Phù c¤p 3#Wtång thuµc tính Bäo ThÕch.#r#cff9900bäo thÕch này chï có th¬ ðiêu kh¡c 1 l¥n#r#WsØ døng 3 viên bäo thÕch ðã ðiêu kh¡c, và 1 viên#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p.#r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	150000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Trí Tu®	5	2004	1
50302012	5	3	2	12	LiJinGem3_1_6	1	Løc Tinh ThÕch-Thông Bäo (C¤p 3)	"Tinh ThÕch màu xanh lá, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#W#rcó th¬ ðªn #G LÕc Dß½ng(280, 322)#RCông Tßþng bäo thÕch Bành Hoài Ng÷c#Who£c#GLâu Lan(279, 198)#RCông Tßþng bäo thÕch Kh¡c Lý Mµc#WsØ døng#GBäo ThÕch Ðiêu Kh¡c Phù c¤p 3#Wtång thuµc tính Bäo ThÕch.#r#cff9900bäo thÕch này chï có th¬ ðiêu kh¡c 1 l¥n#r#WsØ døng 3 viên bäo thÕch ðã ðiêu kh¡c, và 1 viên#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p.#r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	150000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Trí Tu®	6	2004	1
50302013	5	3	2	13	LiJinGem3_2_5	1	Thu¥n T¸nh Hoàng Tinh ThÕch-Thông Bäo (C¤p 3)	"Hoàng Tinh ThÕch thu¥n khiªt, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công (vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#r#cff9900Bäo thÕch ðã ðiêu kh¡c không th¬ ðiêu kh¡c næa. #r#WsØ døng 1 viên bäo thÕch loÕi này, và 1 cái#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p. #rVào#GBang Hµi Thành Th¸#Wlàm#Gnhi®m vø phát tri¬n#W, #Gnhi®m vø th¸ t§p#W, #Gnhi®m vø công trình#Ws¨ có tÖ l® nh¤t ð¸nh nh§n ðßþc#GBäo ThÕch Dung Luy®n Phù#W. #r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	300000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Trí Tu®	14	2004	1
50302014	5	3	2	14	LiJinGem3_2_9	1	Thu¥n T¸nh Lam Tinh ThÕch-Thông Bäo (C¤p 3)	"Thu¥n T¸nh Lam Tinh ThÕch, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công (vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#r#cff9900Bäo thÕch ðã ðiêu kh¡c không th¬ ðiêu kh¡c næa. #r#WsØ døng 1 viên bäo thÕch loÕi này, và 1 cái#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p. #rVào#GBang Hµi Thành Th¸#Wlàm#Gnhi®m vø phát tri¬n#W, #Gnhi®m vø th¸ t§p#W, #Gnhi®m vø công trình#Ws¨ có tÖ l® nh¤t ð¸nh nh§n ðßþc#GBäo ThÕch Dung Luy®n Phù#W. #r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	300000	1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Trí Tu®	15	2004	1
50302015	5	3	2	15	LiJinGem3_2_13	1	Thu¥n T¸nh H°ng Tinh ThÕch-Thông Bäo (C¤p 3)	"H°ng Tinh ThÕch thu¥n khiªt, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công (vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#r#cff9900Bäo thÕch ðã ðiêu kh¡c không th¬ ðiêu kh¡c næa. #r#WsØ døng 1 viên bäo thÕch loÕi này, và 1 cái#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p. #rVào#GBang Hµi Thành Th¸#Wlàm#Gnhi®m vø phát tri¬n#W, #Gnhi®m vø th¸ t§p#W, #Gnhi®m vø công trình#Ws¨ có tÖ l® nh¤t ð¸nh nh§n ðßþc#GBäo ThÕch Dung Luy®n Phù#W. #r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	300000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Trí Tu®	16	2004	1
50302016	5	3	2	16	LiJinGem3_2_6	1	Thu¥n T¸nh Løc Tinh ThÕch-Thông Bäo (C¤p 3)	"Løc Tinh ThÕch thu¥n khiªt, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công (vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GBäo ThÕch Trí Tu®#r#cff9900Bäo thÕch ðã ðiêu kh¡c không th¬ ðiêu kh¡c næa. #r#WsØ døng 1 viên bäo thÕch loÕi này, và 1 cái#GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n 1 viên Bäo ThÕch Th¡ng Lþi cùng c¤p. #rVào#GBang Hµi Thành Th¸#Wlàm#Gnhi®m vø phát tri¬n#W, #Gnhi®m vø th¸ t§p#W, #Gnhi®m vø công trình#Ws¨ có tÖ l® nh¤t ð¸nh nh§n ðßþc#GBäo ThÕch Dung Luy®n Phù#W. #r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	300000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Trí Tu®	17	2004	1
50303001	5	3	3	1	Gem3_1_2	1	TØ Ng÷c (c¤p 3)	"Bäo ThÕch màu tím, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GHuy«n Chinh Bäo ThÕch"	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	406	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Huy«n Vi	7	2004	1
50303002	5	3	3	2	LiJinGem3_1_2	1	TØ Ng÷c-Thông Bäo (C¤p 3)	"Bäo ThÕch màu tím, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GHuy«n Chinh Bäo ThÕch#r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	100000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	406	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Huy«n Vi	7	2004	1
50304002	5	3	4	2	Gem3_1_8	1	Biªn ThÕch (c¤p 3)	"Bäo thÕch có th¬ biªn s¡c, dß¾i ánh m£t tr¶i có màu xanh lá, dß¾i ánh ðèn có màu ðö, có th¬ khäm lên trang b¸ có tính t¤n công (Vû khí, Hµ Uy¬n, Gi¾i chï, Hµ phù, HÕng liên, Ám Khí, Võ H°n, Long Vån), sau khi sØ døng có th¬ khäm bäo thÕch cùng loÕi l¥n næa.#r#GHuy­n minh bäo thÕch"	250000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Äo Minh	8	2004	1
50304003	5	3	4	3	LiJinGem3_1_8	1	Biªn ThÕch-Thông Bäo (C¤p 3)	"Bäo thÕch có th¬ biªn s¡c, dß¾i ánh m£t tr¶i có màu xanh lá, dß¾i ánh ðèn có màu ðö, có th¬ khäm nÕm vào trang b¸ mang tính t¤n công(vû khí, Hµ Uy¬n, Nhçn, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n, Long Vån) sau khi dùng không th¬ khäm nÕm Bäo ThÕch cùng loÕi. #r#GHuy­n Minh Bäo ThÕch#r#GBäo thÕch này hi®n không th¬ tiªn hành thao tác hþp thành"	250000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Äo Minh	8	2004	1
